Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles,State,lat,lng
2020-07-11,"Lawrenceville, Pittsburgh, PA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wtae.com/article/hundreds-of-protesters-march-through-the-lawrenceville-for-civil-saturday/33284704,1, PA,40.467569,-79.96060779999999
2020-07-11,"Vallejo, CA",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.timesheraldonline.com/vallejo-has-first-march-protest-since-release-of-sean-monterrosa-shooting-footage,1, CA,38.1040864,-122.2566367
2020-07-11,"Detroit, MI",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.detroitnews.com/story/news/local/detroit-city/2020/07/11/detroit-breathe-returns-protest-near-sight-police-shooting/5422272002/,2, MI,42.331427,-83.0457538
2020-07-11,"Marjory Stoneman Douglas High School, Parkland, FL",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://wsvn.com/news/local/broward/black-lives-matter-blue-lives-matter-protesters-hold-dueling-rallies-in-parkland/,3, FL,26.304503,-80.26945700000002
2020-07-11,"Mendon, MA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://whdh.com/news/mendon-church-holds-rally-after-black-lives-matter-banner-torn-down/,1, MA,42.1056525,-71.5522859
2020-07-11,"Brooklyn, NY",10.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.brooklynpaper.com/pro-police-marchers-clash-with-counter-protesters-at-southern-brooklyn-rallies/,3, NY,40.6781784,-73.9441579
2020-07-11,"Green Cove Springs, FL",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.firstcoastnews.com/article/news/local/clay-county-residents-march-peacefully-in-support-of-black-lives-matter-movement/77-b62f2b41-a26a-407e-b1e6-8181c29c7f44,1, FL,29.9919085,-81.6781467
2020-07-11,"Lexington, KY",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wtvq.com/2020/07/11/watch-5-arrested-during-black-lives-matter-protest-police-say/,6, KY,38.0405837,-84.5037164
2020-07-11,"Atlanta, GA",120.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ajc.com/news/local/protesters-march-wendy-where-rayshard-brooks-was-killed/oa5PUMFjjjK1XIWDeO9o6O/,3, GA,33.7489954,-84.3879824
2020-07-11,"Rodney Square, Wilmington, DE",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.delawareonline.com/story/news/2020/07/11/jeremy-mcdole-protesters-march-wilmington-saturday-demand-justice-protests-delaware-police-shooting/5409408002/,1, DE,39.7457923,-75.5470311
2020-07-11,"Cambridge, MA",100.0,Racial Injustice,Civil Rights; For racial justice; Against business; Amazon,Yes,http://www.cambridgeday.com/2020/07/12/whole-foods-black-lives-matter-protests-grow-as-workers-calling-out-hypocrisy-near-dismissal/,1, MA,42.3736158,-71.10973349999999
2020-07-11,"Orange Park, FL",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.actionnewsjax.com/news/local/duval-county/black-lives-matter-demonstrators-blue-lives-matter-group-protest-opposite-corners-orange-park/HQGKUQTRWRGEPEYLYBC3JJQL6I/,3, FL,30.1660736,-81.706484
2020-07-11,"Memorial Park, Omaha, NE",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Counter protest; Police,Yes,https://www.omaha.com/news/back-the-blue-rally-draws-about-2-000-graffiti-found-in-memorial-park/article_69b7d0e2-9a3c-5a51-ac4d-5c1014a9dc03.html,5, NE,41.262312,-96.0014842
2020-07-11,"Muncie, IN",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.thestarpress.com/story/news/local/2020/07/11/muncie-officers-cheered-pro-police-demonstrators/5412517002/,1, IN,40.1933767,-85.3863599
2020-07-11,"Bay Shore, NY",0.0,Racial Injustice,Civil Rights; Healthcare; For racial justice,Yes,http://longisland.news12.com/story/42357903/demonstrators-protest-racism-following-confrontation-involving-winthrop-hospital-nurse,1, NY,40.7250986,-73.2453946
2020-07-11,"Davenport, IA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://qctimes.com/news/local/protesters-rally-against-police-brutality/article_33d41c58-c273-568b-b66f-74d51f82bc5f.html,2, IA,41.5236437,-90.5776367
2020-07-11,"Milwaukee, WI",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.jsonline.com/story/news/local/milwaukee/2020/07/11/racism-sin-milwaukees-black-catholics-march-racial-justice/5421917002/,2, WI,43.0389025,-87.9064736
2020-07-11,"Raleigh, NC",40.0,Racial Injustice,Civil Rights; For racial justice,Yes,"http://wakeweekly.com/stories/wakefield-residents-march-for-unity,211990",4, NC,35.7795897,-78.6381787
2020-07-11,"Newark, OH",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.newarkadvocate.com/story/news/2020/07/11/newark-native-hopes-saturday-protest-serve-learning-opportunity/5397071002/,2, OH,40.0581205,-82.4012642
2020-07-11,"State Capitol, Salem, OR",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.statesmanjournal.com/story/news/2020/07/11/salem-oregon-capitol-protests-black-lives-matter-rally-police/5420691002/,1, OR,44.9384502,-123.0308172
2020-07-11,"Oswego, IL",60.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.chicagotribune.com/suburbs/aurora-beacon-news/ct-abn-oswego-unity-rally-st-0713-20200711-asxjrgm4und2ngakcggywtlqee-story.html,1, IL,41.6828074,-88.35145960000001
2020-07-11,"Austin, TX",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kvue.com/article/news/local/protests/austin-protest-black-lives-matter-austin-liberation-youth-movement/269-4988c30e-d011-473e-b671-701f87d7776a,2, TX,30.267153,-97.7430608
2020-07-11,"Davis Park, Danielson, CT",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Counter protest; Police,Yes,https://www.norwichbulletin.com/news/20200711/tempers-flare-at-killingly-pro-police-rally,1, CT,41.8076891,-71.8802941
2020-07-11,"Central High School, Omaha, NE",200.0,Racial Injustice,Civil Rights; Education; For racial justice; Against police presence,Yes,https://www.omaha.com/news/education/at-central-high-rally-youths-urge-ops-to-cancel-contract-with-omaha-police/article_774e284f-803c-55a4-bab1-8d00e6637655.html,1, NE,41.2608485,-95.9436551
2020-07-11,"Ann Arbor, MI",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mlive.com/news/ann-arbor/2020/07/skyline-high-school-rowing-community-holds-small-black-lives-matter-protest-near-university-of-michigan.html,1, MI,42.2808256,-83.7430378
2020-07-11,"Cincinnati, OH",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.wcpo.com/news/local-news/hamilton-county/cincinnati/downtown/hundreds-march-through-downtown-to-pray-for-change,1, OH,39.1031182,-84.5120196
2020-07-11,"Wichita, KS",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ksn.com/news/local/wichita-black-lives-matter-march-interrupted-by-counter-protesters/,1, KS,37.68717609999999,-97.33005299999999
2020-07-11,"State Capitol, Nashville, TN",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.tennessean.com/story/news/2020/07/11/protester-injured-during-capitol-protest-nashville-saturday/5422894002/,2, TN,36.1657985,-86.78422750000001
2020-07-11,"Portland, OR",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://pamplinmedia.com/pt/9-news/473239-382692-brown-wyden-criticize-federal-response-to-protesters,88, OR,45.5051064,-122.6750261
2020-07-11,"St. Petersburg, FL",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.tampabay.com/news/2020/07/11/arrests-outside-st-pete-mayors-house-reveals-rift-between-protesters/,3, FL,27.7676008,-82.64029149999999
2020-07-11,"Des Moines, IA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater access; Voting,Yes,https://www.desmoinesregister.com/story/news/politics/2020/07/11/black-lives-matter-governor-kim-reynolds-felon-voting-rights-restoration-executive-order-protest/5422216002/,1, IA,41.5868353,-93.6249593
2020-07-11,"Baltimore, MD",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.baltimoresun.com/maryland/baltimore-city/bs-md-ci-johns-hopkins-march-20200711-u2ewdchmdrcqhlbyjmj3hw23v4-story.html,1, MD,39.2903848,-76.6121893
2020-07-11,"Adams Park, Colorado Springs, CO",20.0,Racial Injustice,Civil Rights; Education; For racial justice,Yes,https://www.koaa.com/news/covering-colorado/shut-it-down-rally-aims-to-bring-awareness-to-systemic-racism-and-education-in-colorado-springs,1, CO,38.8204397,-104.7874651
2020-07-11,"Winston-Salem, NC",70.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.journalnow.com/news/local/rally-goers-hear-bevy-of-information-at-saturday-protest-in-winston-square-park/article_801ae037-28da-5b9c-922e-c7f7885da8a3.html,2, NC,36.09985959999999,-80.244216
2020-07-11,"Civic Center Park, Kenosha, WI",50.0,Racial Injustice,Civil Rights; For racial justice; Native Americans,Yes,https://www.kenoshanews.com/news/local/unlearn-it-native-americans-stand-against-hate-at-weekend-rally/article_00348be4-c431-5272-b4b1-002450844a42.html,1, WI,42.58398589999999,-87.8227609
2020-07-11,"Palmyra, VA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.cbs19news.com/story/42358089/fluvanna-leaders-host-march-for-equity,1, VA,37.8609872,-78.2633426
2020-07-11,"Jackson, MS",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wlbt.com/2020/07/11/family-mario-clark-continues-rally-justice-alleged-cased-police-brutality/,1, MS,32.2987573,-90.1848103
2020-07-11,"Stonington, CT",0.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,https://www.wtnh.com/news/connecticut/new-london/justice-rally-held-in-stonington-for-assaulted-mystic-inn-worker/,1, CT,41.3358915,-71.9058854
2020-07-11,"Los Angeles, CA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Counter protest; Police,Yes,https://www.latimes.com/california/story/2020-07-11/amid-a-national-movement-to-defund-the-police-lapd-officers-stage-a-protest-of-their-own,1, CA,34.0522342,-118.2436849
2020-07-11,"Fairmont, NC",50.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.robesonian.com/news/136031/fairmont-police-chief-praises-peaceful-march-for-unity-peace,1, NC,34.4968311,-79.11420199999999
2020-07-11,"Kinderhook, NY",60.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.hudsonvalley360.com/news/greenecounty/state-police-investigate-kinderhook-protest/article_3f63ccff-7e24-56ca-b161-c462d2f413f0.html,7, NY,42.3953617,-73.69789829999999
2020-07-11,"State Capitol, Charleston, WV",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Counter protest; Police,Yes,https://www.wymt.com/2020/07/13/back-the-blue-wv-rally-held-at-capitol-steps/,2, WV,38.3363578,-81.61215589999999
2020-07-11,"Caddo Parish Courthouse, Shreveport, LA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.shreveporttimes.com/story/news/local/2020/07/13/xpress-yourself-artists-protest-caddo-courthouse/5420969002/,1, LA,32.512067,-93.749732
2020-07-11,"State Capitol, Indianapolis, IN",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.chicagotribune.com/suburbs/post-tribune/ct-ptb-eddie-melton-gun-st-0715-20200714-ewr5ven6t5gijkz66dm4qhutmu-story.html,3, IN,39.7687106,-86.16285620000001
2020-07-11,"Presque Isle, ME",10.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://thecounty.me/2020/07/15/news/community/presque-isle-region/presque-isle-black-lives-matter-protests-continue-as-participants-begin-to-organize/,1, ME,46.68115299999999,-68.01586139999999
2020-07-11,"Eastbank Esplanade, Portland, OR",150.0,Racial Injustice,Civil Rights; Collective Bargaining; For racial justice; For better compensation,Yes,https://pamplinmedia.com/pt/9-news/473189-382651-local-clubs-sign-on-with-pdx-stripper-strike-demands,1, OR,45.5262127,-122.6657198
2020-07-11,"Latham Park, Stamford, CT",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stamfordadvocate.com/local/article/Stamford-police-order-encamped-protesters-to-15411284.php,7, CT,41.0576139,-73.5376027
2020-07-11,"Yellow Springs, OH",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://ysnews.com/news/2020/07/empower-black-women-hear-speeches-from-weekend-rally,1, OH,39.8064486,-83.88687399999999
2020-07-11,"Donaldsonville, LA",30.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.donaldsonvillechief.com/news/20200715/march-rally-in-donaldsonville-airs-grievances,1, LA,30.1010323,-90.9928773
2020-07-11,"Sylva, NC",0.0,Racial Injustice,Civil Rights; For racial justice; Against Confederate symbol,Yes,http://www.thesylvaherald.com/top_stories/article_f4a4859e-c6b7-11ea-b85d-a793b97ad985.html,1, NC,35.3737111,-83.22598029999999
2020-07-11,"Slade Park, Novato, CA",350.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.marinij.com/2020/07/11/ex-novato-officials-tweet-about-guns-dogs-creates-tension-at-black-lives-matter-rally/,1, CA,38.1005569,-122.5593691
2020-07-11,"Tick Neck Park, Pasadena, MD",60.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.capitalgazette.com/news/ac-cn-pasadena-unity-rally-hear-youth-20200712-iirkartkh5bjxddnus2dpla25m-story.html,1, MD,39.1404654,-76.52792219999999
2020-07-11,"La Grange, KY",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.oldhamera.com/content/respond-with-love-protesters-stand-la-grange-more-40-nights,1, KY,38.4075666,-85.37884679999999
2020-07-11,"Bandon, OR",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://theworldlink.com/community/bandon/news/peaceful-black-lives-matter-protest-continues-in-bandon/article_dc65be26-d0f3-11ea-a3ba-57828ae4ef76.html,1, OR,43.1189978,-124.408448
2020-07-11,"Yachats, OR",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://newportnewstimes.com/article/yachats-sees-12th-saturday-protest,1, OR,44.31123119999999,-124.1048418
